R	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14
R262	0.0006369	-522	0.0006369	-522	0.0006369	-522	0.0006369	-522	0.0007907	-522	0.0002193	-522	0	-522
R263	0.0006369	-524	0.0006369	-524	0.0006369	-524	0.0006369	-524	0.0007296	-524	0.0002271	-524	0	-524
R264	0.0006369	-526	0.0006369	-526	0.0006369	-526	0.0006369	-526	0.0006884	-526	0.0002352	-526	0	-526
R265	0.0006369	-528	0.0006369	-528	0.0006369	-528	0.0006369	-528	0.0006666	-528	0.0002434	-528	0	-528
R266	0.0006369	-530	0.0006369	-530	0.0006369	-530	0.0006369	-530	0.0006536	-530	0.0002517	-530	0	-530
R267	0.0006369	-532	0.0006369	-532	0.0006369	-532	0.0006369	-532	0.0006461	-532	0.0002602	-532	0	-532
R268	0.0006369	-534	0.0006369	-534	0.0006369	-534	0.0006369	-534	0.0006419	-534	0.0002689	-534	0	-534
R269	0.0006369	-536	0.0006369	-536	0.0006369	-536	0.0006369	-536	0.0006396	-536	0.000278	-536	0	-536
R270	0.0006369	-538	0.0006369	-538	0.0006369	-538	0.0006369	-538	0.0006384	-538	0.0002873	-538	0	-538
R271	0.0006369	-540	0.0006369	-540	0.0006369	-540	0.0006369	-540	0.0006377	-540	0.0002967	-540	0	-540
R272	0.0006369	-542	0.0006369	-542	0.0006369	-542	0.0006369	-542	0.0006373	-542	0.0003062	-542	0	-542
R273	0.0006369	-544	0.0006369	-544	0.0006369	-544	0.0006369	-544	0.0006371	-544	0.0003159	-544	0	-544
R274	0.0006369	-546	0.0006369	-546	0.0006369	-546	0.0006369	-546	0.000637	-546	0.0003257	-546	0	-546
R275	0.0006369	-548	0.0006369	-548	0.0006369	-548	0.0006369	-548	0.0006369	-548	0.0003356	-548	0	-548
R276	0.0006369	-550	0.0006369	-550	0.0006369	-550	0.0006369	-550	0.0006369	-550	0.0003457	-550	0	-550
R277	0.0006369	-552	0.0006369	-552	0.0006369	-552	0.0006369	-552	0.0006369	-552	0.000356	-552	0	-552
R278	0.0006369	-554	0.0006369	-554	0.0006369	-554	0.0006369	-554	0.0006369	-554	0.0003664	-554	0	-554
R279	0.0006369	-556	0.0006369	-556	0.0006369	-556	0.0006369	-556	0.0006369	-556	0.0003769	-556	0	-556
R280	0.0006369	-558	0.0006369	-558	0.0006369	-558	0.0006369	-558	0.0006369	-558	0.0003874	-558	0	-558
R281	0.0006369	-560	0.0006369	-560	0.0006369	-560	0.0006369	-560	0.0006369	-560	0.0003978	-560	0	-560
R282	0.0006369	-562	0.0006369	-562	0.0006369	-562	0.0006369	-562	0.0006369	-562	0.0004083	-562	0	-562
R283	0.0006369	-564	0.0006369	-564	0.0006369	-564	0.0006369	-564	0.0006369	-564	0.0004187	-564	0	-564
R284	0.0006369	-566	0.0006369	-566	0.0006369	-566	0.0006369	-566	0.0006369	-566	0.0004291	-566	0	-566
R285	0.0006369	-568	0.0006369	-568	0.0006369	-568	0.0006369	-568	0.0006369	-568	0.0004394	-568	0	-568
R286	0.0006369	-570	0.0006369	-570	0.0006369	-570	0.0006369	-570	0.0006369	-570	0.0004496	-570	0	-570
R287	0.0006369	-572	0.0006369	-572	0.0006369	-572	0.0006369	-572	0.0006369	-572	0.0004595	-572	0	-572
R288	0.0006369	-574	0.0006369	-574	0.0006369	-574	0.0006369	-574	0.0006369	-574	0.000469	-574	0	-574
R289	0.0006369	-576	0.0006369	-576	0.0006369	-576	0.0006369	-576	0.0006369	-576	0.0004783	-576	0	-576
R290	0.0006369	-578	0.0006369	-578	0.0006369	-578	0.0006369	-578	0.0006369	-578	0.0004871	-578	0	-578
R291	0.0006369	-580	0.0006369	-580	0.0006369	-580	0.0006369	-580	0.0006369	-580	0.0004954	-580	0	-580
R292	0.0006369	-582	0.0006369	-582	0.0006369	-582	0.0006369	-582	0.0006369	-582	0.0005033	-582	0	-582
R293	0.0006369	-584	0.0006369	-584	0.0006369	-584	0.0006369	-584	0.0006369	-584	0.0005106	-584	0	-584
R294	0.0006369	-586	0.0006369	-586	0.0006369	-586	0.0006369	-586	0.0006369	-586	0.0005172	-586	0	-586
R295	0.0006369	-588	0.0006369	-588	0.0006369	-588	0.0006369	-588	0.0006369	-588	0.0005232	-588	0	-588
R296	0.0006369	-590	0.0006369	-590	0.0006369	-590	0.0006369	-590	0.0006369	-590	0.0005284	-590	0	-590
R297	0.0006369	-592	0.0006369	-592	0.0006369	-592	0.0006369	-592	0.0006369	-592	0.0005328	-592	0	-592
R298	0.0006369	-594	0.0006369	-594	0.0006369	-594	0.0006369	-594	0.0006369	-594	0.0005364	-594	0	-594
R299	0.0006369	-596	0.0006369	-596	0.0006369	-596	0.0006369	-596	0.0006369	-596	0.0005389	-596	0	-596
R300	0.0006369	-598	0.0006369	-598	0.0006369	-598	0.0006369	-598	0.0006369	-598	0.0005405	-598	0	-598
R301	0.0006369	-600	0.0006369	-600	0.0006369	-600	0.0006369	-600	0.0006369	-600	0.0005411	-600	0	-600
