R	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14
R23	3.664e-005	-44	0	-44	0	-44	0	-44	0	-44	0	-44	0	-44
R24	3.664e-005	-46	0	-46	0	-46	0	-46	0	-46	0	-46	0	-46
R25	3.664e-005	-48	0	-48	0	-48	0	-48	0	-48	0	-48	0	-48
R26	3.664e-005	-50	0	-50	0	-50	0	-50	0	-50	0	-50	0	-50
R27	3.664e-005	-52	0	-52	0	-52	0	-52	0	-52	0	-52	0	-52
R28	3.664e-005	-54	0	-54	0	-54	0	-54	0	-54	0	-54	0	-54
R29	3.664e-005	-56	0	-56	0	-56	0	-56	0	-56	0	-56	0	-56
R30	3.664e-005	-58	0	-58	0	-58	0	-58	0	-58	0	-58	0	-58
R31	3.664e-005	-60	2.333e-006	-60	0	-60	0	-60	0	-60	0	-60	0	-60
R32	3.664e-005	-62	1.056e-005	-62	0	-62	0	-62	0	-62	0	-62	0	-62
R33	3.664e-005	-64	2.107e-005	-64	0	-64	0	-64	0	-64	0	-64	0	-64
R34	3.664e-005	-66	3.322e-005	-66	0	-66	0	-66	0	-66	0	-66	0	-66
R35	3.664e-005	-68	4.687e-005	-68	0	-68	0	-68	0	-68	0	-68	0	-68
R36	3.664e-005	-70	6.186e-005	-70	0	-70	0	-70	0	-70	0	-70	0	-70
R37	3.664e-005	-72	7.819e-005	-72	0	-72	0	-72	0	-72	0	-72	0	-72
R38	3.664e-005	-74	9.577e-005	-74	0	-74	0	-74	0	-74	0	-74	0	-74
R39	3.664e-005	-76	0.0001148	-76	0	-76	0	-76	0	-76	0	-76	0	-76
R40	3.664e-005	-78	0.0001352	-78	0	-78	0	-78	0	-78	0	-78	0	-78
R41	3.664e-005	-80	0.0001568	-80	0	-80	0	-80	0	-80	0	-80	0	-80
R42	3.664e-005	-82	0.0001803	-82	0	-82	0	-82	0	-82	0	-82	0	-82
R43	3.664e-005	-84	0.0002048	-84	0	-84	0	-84	0	-84	0	-84	0	-84
R44	3.664e-005	-86	0.0002316	-86	0	-86	0	-86	0	-86	0	-86	0	-86
R45	3.664e-005	-88	0.0002596	-88	0	-88	0	-88	0	-88	0	-88	0	-88
R46	3.664e-005	-90	0.0002897	-90	0	-90	0	-90	0	-90	0	-90	0	-90
R47	3.664e-005	-92	0.0003216	-92	0	-92	0	-92	0	-92	0	-92	0	-92
R48	3.664e-005	-94	0.0003553	-94	0	-94	0	-94	0	-94	0	-94	0	-94
R49	3.664e-005	-96	0.0003915	-96	0	-96	0	-96	0	-96	0	-96	0	-96
R50	3.664e-005	-98	0.0004297	-98	0	-98	0	-98	0	-98	0	-98	0	-98
R51	3.664e-005	-100	0.0004703	-100	0	-100	0	-100	0	-100	0	-100	0	-100
R52	3.664e-005	-102	0.0005134	-102	0	-102	0	-102	0	-102	0	-102	0	-102
R53	3.664e-005	-104	0.0005593	-104	0	-104	0	-104	0	-104	0	-104	0	-104
R54	3.664e-005	-106	0.0006074	-106	0	-106	0	-106	0	-106	0	-106	0	-106
R55	3.664e-005	-108	0.0006583	-108	2.572e-006	-108	0	-108	0	-108	0	-108	0	-108
R56	3.664e-005	-110	0.0007133	-110	6.904e-006	-110	0	-110	0	-110	0	-110	0	-110
R57	3.664e-005	-112	0.0007686	-112	1.209e-005	-112	0	-112	0	-112	0	-112	0	-112
R58	3.664e-005	-114	0.0008277	-114	1.792e-005	-114	0	-114	0	-114	0	-114	0	-114
R59	3.664e-005	-116	0.0008926	-116	2.44e-005	-116	0	-116	0	-116	0	-116	0	-116
R60	3.664e-005	-118	0.0009514	-118	3.141e-005	-118	0	-118	0	-118	0	-118	0	-118
R61	3.664e-005	-120	0.001017	-120	3.898e-005	-120	0	-120	0	-120	0	-120	0	-120
R62	3.664e-005	-122	0.001081	-122	4.711e-005	-122	0	-122	0	-122	0	-122	0	-122
R63	3.664e-005	-124	0.001139	-124	5.567e-005	-124	0	-124	0	-124	0	-124	0	-124
R64	3.664e-005	-126	0.001203	-126	6.484e-005	-126	0	-126	0	-126	0	-126	0	-126
R65	3.664e-005	-128	0.001237	-128	7.45e-005	-128	0	-128	0	-128	0	-128	0	-128
R66	3.664e-005	-130	0.001273	-130	8.474e-005	-130	0	-130	0	-130	0	-130	0	-130
R67	3.664e-005	-132	0.001257	-132	9.547e-005	-132	0	-132	0	-132	0	-132	0	-132
R68	3.664e-005	-134	0.001203	-134	0.0001069	-134	0	-134	0	-134	0	-134	0	-134
R69	3.664e-005	-136	0.001069	-136	0.0001187	-136	0	-136	0	-136	0	-136	0	-136
R70	3.664e-005	-138	0.0008123	-138	0.0001315	-138	0	-138	0	-138	0	-138	0	-138
R71	3.664e-005	-140	0.0004364	-140	0.0001447	-140	0	-140	0	-140	0	-140	0	-140
R72	3.664e-005	-142	0.0001198	-142	0.0001585	-142	0	-142	0	-142	0	-142	0	-142
R73	3.664e-005	-144	3.93e-005	-144	0.0001734	-144	0	-144	0	-144	0	-144	0	-144
R74	3.664e-005	-146	3.666e-005	-146	0.0001887	-146	0	-146	0	-146	0	-146	0	-146
R75	3.664e-005	-148	3.664e-005	-148	0.0002047	-148	0	-148	0	-148	0	-148	0	-148
R76	3.664e-005	-150	3.664e-005	-150	0.0002219	-150	0	-150	0	-150	0	-150	0	-150
R77	3.664e-005	-152	3.664e-005	-152	0.0002399	-152	0	-152	0	-152	0	-152	0	-152
R78	3.664e-005	-154	3.664e-005	-154	0.0002585	-154	0	-154	0	-154	0	-154	0	-154
R79	3.664e-005	-156	3.664e-005	-156	0.0002783	-156	1.802e-006	-156	0	-156	0	-156	0	-156
R80	3.664e-005	-158	3.664e-005	-158	0.0002993	-158	4.514e-006	-158	0	-158	0	-158	0	-158
R81	3.664e-005	-160	3.664e-005	-160	0.0003212	-160	7.734e-006	-160	0	-160	0	-160	0	-160
R82	3.664e-005	-162	3.664e-005	-162	0.000344	-162	1.137e-005	-162	0	-162	0	-162	0	-162
R83	3.664e-005	-164	3.664e-005	-164	0.0003683	-164	1.535e-005	-164	0	-164	0	-164	0	-164
R84	3.664e-005	-166	3.664e-005	-166	0.0003939	-166	1.965e-005	-166	0	-166	0	-166	0	-166
R85	3.664e-005	-168	3.664e-005	-168	0.0004207	-168	2.423e-005	-168	0	-168	0	-168	0	-168
R86	3.664e-005	-170	3.664e-005	-170	0.0004489	-170	2.915e-005	-170	0	-170	0	-170	0	-170
R87	3.664e-005	-172	3.664e-005	-172	0.0004786	-172	3.437e-005	-172	0	-172	0	-172	0	-172
R88	3.664e-005	-174	3.664e-005	-174	0.0005099	-174	3.981e-005	-174	0	-174	0	-174	0	-174
R89	3.664e-005	-176	3.664e-005	-176	0.0005429	-176	4.567e-005	-176	0	-176	0	-176	0	-176
R90	3.664e-005	-178	3.664e-005	-178	0.0005778	-178	5.17e-005	-178	0	-178	0	-178	0	-178
R91	3.664e-005	-180	3.664e-005	-180	0.0006136	-180	5.816e-005	-180	0	-180	0	-180	0	-180
R92	3.664e-005	-182	3.664e-005	-182	0.0006517	-182	6.486e-005	-182	0	-182	0	-182	0	-182
R93	3.664e-005	-184	3.664e-005	-184	0.0006924	-184	7.183e-005	-184	0	-184	0	-184	0	-184
R94	3.664e-005	-186	3.664e-005	-186	0.000735	-186	7.929e-005	-186	0	-186	0	-186	0	-186
R95	3.664e-005	-188	3.664e-005	-188	0.0007774	-188	8.693e-005	-188	0	-188	0	-188	0	-188
R96	3.664e-005	-190	3.664e-005	-190	0.0008231	-190	9.496e-005	-190	0	-190	0	-190	0	-190
R97	3.664e-005	-192	3.664e-005	-192	0.0008728	-192	0.0001035	-192	0	-192	0	-192	0	-192
R98	3.664e-005	-194	3.664e-005	-194	0.0009206	-194	0.0001122	-194	0	-194	0	-194	0	-194
R99	3.664e-005	-196	3.664e-005	-196	0.000969	-196	0.0001213	-196	0	-196	0	-196	0	-196
R100	3.664e-005	-198	3.664e-005	-198	0.001022	-198	0.0001311	-198	0	-198	0	-198	0	-198
R101	3.664e-005	-200	3.664e-005	-200	0.001075	-200	0.0001412	-200	0	-200	0	-200	0	-200
R102	3.664e-005	-202	3.664e-005	-202	0.00112	-202	0.0001515	-202	0	-202	0	-202	0	-202
R103	3.664e-005	-204	3.664e-005	-204	0.001171	-204	0.0001625	-204	5.809e-007	-204	0	-204	0	-204
R104	3.664e-005	-206	3.664e-005	-206	0.001214	-206	0.0001741	-206	2.273e-006	-206	0	-206	0	-206
R105	3.664e-005	-208	3.664e-005	-208	0.001242	-208	0.0001861	-208	4.375e-006	-208	0	-208	0	-208
R106	3.664e-005	-210	3.664e-005	-210	0.001273	-210	0.0001985	-210	6.786e-006	-210	0	-210	0	-210
R107	3.664e-005	-212	3.664e-005	-212	0.001261	-212	0.0002116	-212	9.445e-006	-212	0	-212	0	-212
R108	3.664e-005	-214	3.664e-005	-214	0.001234	-214	0.0002254	-214	1.233e-005	-214	0	-214	0	-214
R109	3.664e-005	-216	3.664e-005	-216	0.001145	-216	0.0002398	-216	1.543e-005	-216	0	-216	0	-216
R110	3.664e-005	-218	3.664e-005	-218	0.000983	-218	0.0002547	-218	1.871e-005	-218	0	-218	0	-218
R111	3.664e-005	-220	3.664e-005	-220	0.0007152	-220	0.0002702	-220	2.221e-005	-220	0	-220	0	-220
R112	3.664e-005	-222	3.664e-005	-222	0.0003597	-222	0.0002868	-222	2.592e-005	-222	0	-222	0	-222
R113	3.664e-005	-224	3.664e-005	-224	9.451e-005	-224	0.0003041	-224	2.977e-005	-224	0	-224	0	-224
R114	3.664e-005	-226	3.664e-005	-226	3.818e-005	-226	0.0003221	-226	3.388e-005	-226	0	-226	0	-226
R115	3.664e-005	-228	3.664e-005	-228	3.666e-005	-228	0.0003408	-228	3.814e-005	-228	0	-228	0	-228
R116	3.664e-005	-230	3.664e-005	-230	3.664e-005	-230	0.0003606	-230	4.26e-005	-230	0	-230	0	-230
R117	3.664e-005	-232	3.664e-005	-232	3.664e-005	-232	0.0003815	-232	4.731e-005	-232	0	-232	0	-232
R118	3.664e-005	-234	3.664e-005	-234	3.664e-005	-234	0.0004032	-234	5.212e-005	-234	0	-234	0	-234
R119	3.664e-005	-236	3.664e-005	-236	3.664e-005	-236	0.000426	-236	5.726e-005	-236	0	-236	0	-236
R120	3.664e-005	-238	3.664e-005	-238	3.664e-005	-238	0.0004498	-238	6.26e-005	-238	0	-238	0	-238
R121	3.664e-005	-240	3.664e-005	-240	3.664e-005	-240	0.0004749	-240	6.805e-005	-240	0	-240	0	-240
R122	3.664e-005	-242	3.664e-005	-242	3.664e-005	-242	0.0005012	-242	7.386e-005	-242	0	-242	0	-242
R123	3.664e-005	-244	3.664e-005	-244	3.664e-005	-244	0.0005289	-244	7.992e-005	-244	0	-244	0	-244
R124	3.664e-005	-246	3.664e-005	-246	3.664e-005	-246	0.000558	-246	8.612e-005	-246	0	-246	0	-246
R125	3.664e-005	-248	3.664e-005	-248	3.664e-005	-248	0.0005884	-248	9.253e-005	-248	0	-248	0	-248
R126	3.664e-005	-250	3.664e-005	-250	3.664e-005	-250	0.0006199	-250	9.944e-005	-250	0	-250	0	-250
R127	3.664e-005	-252	3.664e-005	-252	3.664e-005	-252	0.0006532	-252	0.0001065	-252	0	-252	0	-252
R128	3.664e-005	-254	3.664e-005	-254	3.664e-005	-254	0.0006886	-254	0.0001138	-254	5.071e-007	-254	0	-254
R129	3.664e-005	-256	3.664e-005	-256	3.664e-005	-256	0.0007263	-256	0.0001213	-256	1.804e-006	-256	0	-256
R130	3.664e-005	-258	3.664e-005	-258	3.664e-005	-258	0.000763	-258	0.0001294	-258	3.397e-006	-258	0	-258
R131	3.664e-005	-260	3.664e-005	-260	3.664e-005	-260	0.0008022	-260	0.0001378	-260	5.219e-006	-260	0	-260
R132	3.664e-005	-262	3.664e-005	-262	3.664e-005	-262	0.0008444	-262	0.0001464	-262	7.22e-006	-262	0	-262
R133	3.664e-005	-264	3.664e-005	-264	3.664e-005	-264	0.0008902	-264	0.0001552	-264	9.39e-006	-264	0	-264
R134	3.664e-005	-266	3.664e-005	-266	3.664e-005	-266	0.0009312	-266	0.0001646	-266	1.171e-005	-266	0	-266
R135	3.664e-005	-268	3.664e-005	-268	3.664e-005	-268	0.0009753	-268	0.0001745	-268	1.417e-005	-268	0	-268
R136	3.664e-005	-270	3.664e-005	-270	3.664e-005	-270	0.001024	-270	0.0001847	-270	1.679e-005	-270	0	-270
R137	3.664e-005	-272	3.664e-005	-272	3.664e-005	-272	0.001072	-272	0.0001952	-272	1.954e-005	-272	0	-272
R138	3.664e-005	-274	3.664e-005	-274	3.664e-005	-274	0.001112	-274	0.000206	-274	2.242e-005	-274	0	-274
R139	3.664e-005	-276	3.664e-005	-276	3.664e-005	-276	0.001157	-276	0.0002177	-276	2.546e-005	-276	0	-276
R140	3.664e-005	-278	3.664e-005	-278	3.664e-005	-278	0.001205	-278	0.0002298	-278	2.863e-005	-278	0	-278
R141	3.664e-005	-280	3.664e-005	-280	3.664e-005	-280	0.00123	-280	0.0002424	-280	3.191e-005	-280	0	-280
R142	3.664e-005	-282	3.664e-005	-282	3.664e-005	-282	0.001259	-282	0.0002553	-282	3.54e-005	-282	0	-282
R143	3.664e-005	-284	3.664e-005	-284	3.664e-005	-284	0.001268	-284	0.0002687	-284	3.896e-005	-284	0	-284
R144	3.664e-005	-286	3.664e-005	-286	3.664e-005	-286	0.001255	-286	0.0002832	-286	4.271e-005	-286	0	-286
R145	3.664e-005	-288	3.664e-005	-288	3.664e-005	-288	0.001213	-288	0.0002982	-288	4.664e-005	-288	0	-288
R146	3.664e-005	-290	3.664e-005	-290	3.664e-005	-290	0.001124	-290	0.0003137	-290	5.065e-005	-290	0	-290
R147	3.664e-005	-292	3.664e-005	-292	3.664e-005	-292	0.000954	-292	0.0003299	-292	5.484e-005	-292	0	-292
R148	3.664e-005	-294	3.664e-005	-294	3.664e-005	-294	0.0006869	-294	0.0003467	-294	5.929e-005	-294	0	-294
R149	3.664e-005	-296	3.664e-005	-296	3.664e-005	-296	0.0003382	-296	0.0003646	-296	6.382e-005	-296	0	-296
R150	3.664e-005	-298	3.664e-005	-298	3.664e-005	-298	8.69e-005	-298	0.0003833	-298	6.846e-005	-298	0	-298
R151	3.664e-005	-300	3.664e-005	-300	3.664e-005	-300	3.787e-005	-300	0.0004027	-300	7.341e-005	-300	0	-300
R152	3.664e-005	-302	3.664e-005	-302	3.664e-005	-302	3.666e-005	-302	0.0004231	-302	7.856e-005	-302	0	-302
R153	3.664e-005	-304	3.664e-005	-304	3.664e-005	-304	3.664e-005	-304	0.0004443	-304	8.383e-005	-304	1.218e-007	-304
R154	3.664e-005	-306	3.664e-005	-306	3.664e-005	-306	3.664e-005	-306	0.0004666	-306	8.922e-005	-306	1.016e-006	-306
R155	3.664e-005	-308	3.664e-005	-308	3.664e-005	-308	3.664e-005	-308	0.00049	-308	9.494e-005	-308	2.198e-006	-308
R156	3.664e-005	-310	3.664e-005	-310	3.664e-005	-310	3.664e-005	-310	0.0005145	-310	0.0001009	-310	3.565e-006	-310
R157	3.664e-005	-312	3.664e-005	-312	3.664e-005	-312	3.664e-005	-312	0.0005402	-312	0.0001071	-312	5.094e-006	-312
R158	3.664e-005	-314	3.664e-005	-314	3.664e-005	-314	3.664e-005	-314	0.0005673	-314	0.0001134	-314	6.752e-006	-314
R159	3.664e-005	-316	3.664e-005	-316	3.664e-005	-316	3.664e-005	-316	0.0005952	-316	0.0001199	-316	8.528e-006	-316
R160	3.664e-005	-318	3.664e-005	-318	3.664e-005	-318	3.664e-005	-318	0.0006244	-318	0.0001269	-318	1.04e-005	-318
R161	3.664e-005	-320	3.664e-005	-320	3.664e-005	-320	3.664e-005	-320	0.0006552	-320	0.0001341	-320	1.243e-005	-320
R162	3.664e-005	-322	3.664e-005	-322	3.664e-005	-322	3.664e-005	-322	0.0006879	-322	0.0001415	-322	1.454e-005	-322
R163	3.664e-005	-324	3.664e-005	-324	3.664e-005	-324	3.664e-005	-324	0.0007227	-324	0.0001492	-324	1.676e-005	-324
R164	3.664e-005	-326	3.664e-005	-326	3.664e-005	-326	3.664e-005	-326	0.0007566	-326	0.000157	-326	1.908e-005	-326
R165	3.664e-005	-328	3.664e-005	-328	3.664e-005	-328	3.664e-005	-328	0.0007925	-328	0.0001655	-328	2.151e-005	-328
R166	3.664e-005	-330	3.664e-005	-330	3.664e-005	-330	3.664e-005	-330	0.000831	-330	0.0001743	-330	2.402e-005	-330
R167	3.664e-005	-332	3.664e-005	-332	3.664e-005	-332	3.664e-005	-332	0.0008725	-332	0.0001833	-332	2.67e-005	-332
R168	3.664e-005	-334	3.664e-005	-334	3.664e-005	-334	3.664e-005	-334	0.0009129	-334	0.0001926	-334	2.942e-005	-334
R169	3.664e-005	-336	3.664e-005	-336	3.664e-005	-336	3.664e-005	-336	0.0009526	-336	0.0002021	-336	3.228e-005	-336
R170	3.664e-005	-338	3.664e-005	-338	3.664e-005	-338	3.664e-005	-338	0.0009959	-338	0.0002123	-338	3.528e-005	-338
R171	3.664e-005	-340	3.664e-005	-340	3.664e-005	-340	3.664e-005	-340	0.001044	-340	0.000223	-340	3.834e-005	-340
R172	3.664e-005	-342	3.664e-005	-342	3.664e-005	-342	3.664e-005	-342	0.001085	-342	0.0002341	-342	4.151e-005	-342
R173	3.664e-005	-344	3.664e-005	-344	3.664e-005	-344	3.664e-005	-344	0.001124	-344	0.0002455	-344	4.489e-005	-344
R174	3.664e-005	-346	3.664e-005	-346	3.664e-005	-346	3.664e-005	-346	0.001168	-346	0.0002573	-346	4.833e-005	-346
R175	3.664e-005	-348	3.664e-005	-348	3.664e-005	-348	3.664e-005	-348	0.001209	-348	0.0002696	-348	5.184e-005	-348
R176	3.664e-005	-350	3.664e-005	-350	3.664e-005	-350	3.664e-005	-350	0.001233	-350	0.0002828	-350	5.556e-005	-350
R177	3.664e-005	-352	3.664e-005	-352	3.664e-005	-352	3.664e-005	-352	0.001261	-352	0.0002964	-352	5.945e-005	-352
R178	3.664e-005	-354	3.664e-005	-354	3.664e-005	-354	3.664e-005	-354	0.001268	-354	0.0003105	-354	6.342e-005	-354
R179	3.664e-005	-356	3.664e-005	-356	3.664e-005	-356	3.664e-005	-356	0.001256	-356	0.0003252	-356	6.748e-005	-356
R180	3.664e-005	-358	3.664e-005	-358	3.664e-005	-358	3.664e-005	-358	0.001217	-358	0.0003404	-358	7.174e-005	-358
R181	3.664e-005	-360	3.664e-005	-360	3.664e-005	-360	3.664e-005	-360	0.001132	-360	0.0003565	-360	7.624e-005	-360
R182	3.664e-005	-362	3.664e-005	-362	3.664e-005	-362	3.664e-005	-362	0.0009766	-362	0.0003734	-362	8.084e-005	-362
R183	3.664e-005	-364	3.664e-005	-364	3.664e-005	-364	3.664e-005	-364	0.0007317	-364	0.000391	-364	8.555e-005	-364
R184	3.664e-005	-366	3.664e-005	-366	3.664e-005	-366	3.664e-005	-366	0.0004004	-366	0.0004093	-366	9.036e-005	-366
R185	3.664e-005	-368	3.664e-005	-368	3.664e-005	-368	3.664e-005	-368	0.0001192	-368	0.0004284	-368	9.552e-005	-368
R186	3.664e-005	-370	3.664e-005	-370	3.664e-005	-370	3.664e-005	-370	3.972e-005	-370	0.0004484	-370	0.0001009	-370
R187	3.664e-005	-372	3.664e-005	-372	3.664e-005	-372	3.664e-005	-372	3.667e-005	-372	0.0004693	-372	0.0001064	-372
R188	3.664e-005	-374	3.664e-005	-374	3.664e-005	-374	3.664e-005	-374	3.664e-005	-374	0.0004913	-374	0.000112	-374
R189	3.664e-005	-376	3.664e-005	-376	3.664e-005	-376	3.664e-005	-376	3.664e-005	-376	0.0005142	-376	0.0001178	-376
R190	3.664e-005	-378	3.664e-005	-378	3.664e-005	-378	3.664e-005	-378	3.664e-005	-378	0.0005383	-378	0.0001239	-378
R191	3.664e-005	-380	3.664e-005	-380	3.664e-005	-380	3.664e-005	-380	3.664e-005	-380	0.0005637	-380	0.0001303	-380
R192	3.664e-005	-382	3.664e-005	-382	3.664e-005	-382	3.664e-005	-382	3.664e-005	-382	0.0005898	-382	0.0001369	-382
R193	3.664e-005	-384	3.664e-005	-384	3.664e-005	-384	3.664e-005	-384	3.664e-005	-384	0.000617	-384	0.0001437	-384
R194	3.664e-005	-386	3.664e-005	-386	3.664e-005	-386	3.664e-005	-386	3.664e-005	-386	0.0006457	-386	0.0001507	-386
R195	3.664e-005	-388	3.664e-005	-388	3.664e-005	-388	3.664e-005	-388	3.664e-005	-388	0.0006761	-388	0.0001579	-388
R196	3.664e-005	-390	3.664e-005	-390	3.664e-005	-390	3.664e-005	-390	3.664e-005	-390	0.0007083	-390	0.0001656	-390
R197	3.664e-005	-392	3.664e-005	-392	3.664e-005	-392	3.664e-005	-392	3.664e-005	-392	0.000741	-392	0.0001736	-392
R198	3.664e-005	-394	3.664e-005	-394	3.664e-005	-394	3.664e-005	-394	3.664e-005	-394	0.0007742	-394	0.0001819	-394
R199	3.664e-005	-396	3.664e-005	-396	3.664e-005	-396	3.664e-005	-396	3.664e-005	-396	0.0008095	-396	0.0001903	-396
R200	3.664e-005	-398	3.664e-005	-398	3.664e-005	-398	3.664e-005	-398	3.664e-005	-398	0.0008475	-398	0.0001991	-398
R201	3.664e-005	-400	3.664e-005	-400	3.664e-005	-400	3.664e-005	-400	3.664e-005	-400	0.0008885	-400	0.0002082	-400
R202	3.664e-005	-402	3.664e-005	-402	3.664e-005	-402	3.664e-005	-402	3.664e-005	-402	0.0009254	-402	0.0002179	-402
R203	3.664e-005	-404	3.664e-005	-404	3.664e-005	-404	3.664e-005	-404	3.664e-005	-404	0.0009644	-404	0.000228	-404
R204	3.664e-005	-406	3.664e-005	-406	3.664e-005	-406	3.664e-005	-406	3.664e-005	-406	0.001007	-406	0.0002383	-406
R205	3.664e-005	-408	3.664e-005	-408	3.664e-005	-408	3.664e-005	-408	3.664e-005	-408	0.001054	-408	0.0002491	-408
R206	3.664e-005	-410	3.664e-005	-410	3.664e-005	-410	3.664e-005	-410	3.664e-005	-410	0.001091	-410	0.0002601	-410
R207	3.664e-005	-412	3.664e-005	-412	3.664e-005	-412	3.664e-005	-412	3.664e-005	-412	0.00113	-412	0.0002717	-412
R208	3.664e-005	-414	3.664e-005	-414	3.664e-005	-414	3.664e-005	-414	3.664e-005	-414	0.001173	-414	0.0002841	-414
R209	3.664e-005	-416	3.664e-005	-416	3.664e-005	-416	3.664e-005	-416	3.664e-005	-416	0.00121	-416	0.0002968	-416
R210	3.664e-005	-418	3.664e-005	-418	3.664e-005	-418	3.664e-005	-418	3.664e-005	-418	0.001234	-418	0.0003101	-418
R211	3.664e-005	-420	3.664e-005	-420	3.664e-005	-420	3.664e-005	-420	3.664e-005	-420	0.001262	-420	0.0003238	-420
R212	3.664e-005	-422	3.664e-005	-422	3.664e-005	-422	3.664e-005	-422	3.664e-005	-422	0.001268	-422	0.000338	-422
R213	3.664e-005	-424	3.664e-005	-424	3.664e-005	-424	3.664e-005	-424	3.664e-005	-424	0.001256	-424	0.0003529	-424
R214	3.664e-005	-426	3.664e-005	-426	3.664e-005	-426	3.664e-005	-426	3.664e-005	-426	0.001222	-426	0.0003687	-426
R215	3.664e-005	-428	3.664e-005	-428	3.664e-005	-428	3.664e-005	-428	3.664e-005	-428	0.001141	-428	0.0003851	-428
R216	3.664e-005	-430	3.664e-005	-430	3.664e-005	-430	3.664e-005	-430	3.664e-005	-430	0.0009992	-430	0.0004022	-430
R217	3.664e-005	-432	3.664e-005	-432	3.664e-005	-432	3.664e-005	-432	3.664e-005	-432	0.0007766	-432	0.00042	-432
R218	3.664e-005	-434	3.664e-005	-434	3.664e-005	-434	3.664e-005	-434	3.664e-005	-434	0.0004609	-434	0.0004386	-434
R219	3.664e-005	-436	3.664e-005	-436	3.664e-005	-436	3.664e-005	-436	3.664e-005	-436	0.0001557	-436	0.000458	-436
R220	3.664e-005	-438	3.664e-005	-438	3.664e-005	-438	3.664e-005	-438	3.664e-005	-438	4.322e-005	-438	0.0004783	-438
R221	3.664e-005	-440	3.664e-005	-440	3.664e-005	-440	3.664e-005	-440	3.664e-005	-440	3.671e-005	-440	0.0004996	-440
R222	3.664e-005	-442	3.664e-005	-442	3.664e-005	-442	3.664e-005	-442	3.664e-005	-442	3.664e-005	-442	0.0005218	-442
R223	3.664e-005	-444	3.664e-005	-444	3.664e-005	-444	3.664e-005	-444	3.664e-005	-444	3.664e-005	-444	0.0005452	-444
R224	3.664e-005	-446	3.664e-005	-446	3.664e-005	-446	3.664e-005	-446	3.664e-005	-446	3.664e-005	-446	0.0005698	-446
R225	3.664e-005	-448	3.664e-005	-448	3.664e-005	-448	3.664e-005	-448	3.664e-005	-448	3.664e-005	-448	0.000595	-448
R226	3.664e-005	-450	3.664e-005	-450	3.664e-005	-450	3.664e-005	-450	3.664e-005	-450	3.664e-005	-450	0.0006213	-450
R227	3.664e-005	-452	3.664e-005	-452	3.664e-005	-452	3.664e-005	-452	3.664e-005	-452	3.664e-005	-452	0.000649	-452
R228	3.664e-005	-454	3.664e-005	-454	3.664e-005	-454	3.664e-005	-454	3.664e-005	-454	3.664e-005	-454	0.0006784	-454
R229	3.664e-005	-456	3.664e-005	-456	3.664e-005	-456	3.664e-005	-456	3.664e-005	-456	3.664e-005	-456	0.0007096	-456
R230	3.664e-005	-458	3.664e-005	-458	3.664e-005	-458	3.664e-005	-458	3.664e-005	-458	3.664e-005	-458	0.0007411	-458
R231	3.664e-005	-460	3.664e-005	-460	3.664e-005	-460	3.664e-005	-460	3.664e-005	-460	3.664e-005	-460	0.000773	-460
R232	3.664e-005	-462	3.664e-005	-462	3.664e-005	-462	3.664e-005	-462	3.664e-005	-462	3.664e-005	-462	0.0008071	-462
R233	3.664e-005	-464	3.664e-005	-464	3.664e-005	-464	3.664e-005	-464	3.664e-005	-464	3.664e-005	-464	0.0008436	-464
